category,MMSI,Vessel Name,IMO Number,Flag,Call Sign,Port of Registry,Owner Name,Owner Address,Operator Name,Operator Address,Infraction Links
unmatched_ais,440163330,Seonghwaho 2,,South Korea,,,,,,,
unmatched_ais,440313050,Seongmin 2,4194304,South Korea,,,,,,,
unmatched_ais,440046550,Seonuho 2022,,South Korea,,,,,,,
unmatched_ais,440119110,Seungman 327,4194304,South Korea,,,,,,,
unmatched_ais,440162120,Shinchang 108,4194304,South Korea,,,,,,,
unmatched_ais,440404230,Shindong,,South Korea,,,,,,,
unmatched_ais,440316040,Shinmyoungho 27,,South Korea,,,,,,,
unmatched_ais,440628000,Shinyung 53,8815712,South Korea,,KR-PUS,"KYUNG YANG  FISHERIES CO.,LTD","Won Yang Plaza B/D (Rm. 507) 105, WONYANG-RO, SEO-GU, BUSAN, KOREA",,,
unmatched_ais,440492000,Sillachallenger,8813489,South Korea,,KR-PUS,"SILLA Co., Ltd","30, Godeokbizvalley-ro 6-gil,Gangdong-gu,Seoul,Republic of Korea",,,
unmatched_ais,440013420,Sinaesanho 2016,4194304,South Korea,,,,,,,
unmatched_ais,440107170,Sinbang 55,,South Korea,,,,,,,
unmatched_ais,440108760,Sinbang 8,,South Korea,,,,,,,
unmatched_ais,440600535,Sinbangju2022,,South Korea,,,,,,,
unmatched_ais,440104100,Sincheonho,,South Korea,,,,,,,
unmatched_ais,440167930,Sinchunho 207,4194304,South Korea,,,,,,,
unmatched_ais,440402980,Sindukaivdm 33,,South Korea,,,,,,,
unmatched_ais,440107090,Sinhwa 27,,South Korea,,,,,,,
unmatched_ais,440311740,Sinhwaho,,South Korea,,,,,,,
unmatched_ais,440333620,Sinmyeongho 207,,South Korea,,,,,,,
unmatched_ais,440122520,Sinseong 202,4194304,South Korea,,,,,,,
unmatched_ais,440131470,Sinseong 207,4194304,South Korea,,,,,,,
unmatched_ais,440105510,Sinsung 83,,South Korea,,,,,,,
unmatched_ais,440110460,Sinsungho 3,,South Korea,,,,,,,
unmatched_ais,440329000,Snserenity,9736420,South Korea,,,,,,,
unmatched_ais,440300280,Somangho,8614819,South Korea,,,,,,,
unmatched_ais,440103830,Songgangho,8401743,South Korea,,,,,,,
unmatched_ais,440311050,Soungbok 201,,South Korea,,,,,,,
unmatched_ais,440502610,Sugwangho 107,,South Korea,,,,,,,
unmatched_ais,440094320,Sugwangho 108,,South Korea,,,,,,,
unmatched_ais,440401690,Suhaho,,South Korea,,,,,,,
unmatched_ais,440170420,Suhyeonho 23,,South Korea,,,,,,,
unmatched_ais,440063290,Sukwang 102,4194304,South Korea,,,,,,,
unmatched_ais,440400970,Sungbock,,South Korea,,,,,,,
unmatched_ais,440118930,Sungboho 106,4194304,South Korea,,,,,,,
unmatched_ais,440148640,Sungboho 109,,South Korea,,,,,,,
unmatched_ais,440189250,Sungchunho 5,,South Korea,,,,,,,
unmatched_ais,440137770,Sunggilho,,South Korea,,,,,,,
unmatched_ais,440076150,Sungkeung,,South Korea,,,,,,,
unmatched_ais,440403010,Sungpo 103,,South Korea,,,,,,,
unmatched_ais,440322620,Sungungho 103,,South Korea,,,,,,,
unmatched_ais,440167880,Sungungho 7,,South Korea,,,,,,,
unmatched_ais,440143900,Sungwonho 3,,South Korea,,,,,,,
unmatched_ais,440408410,Sungyong 311,,South Korea,,,,,,,
unmatched_ais,440191760,Sungyoumg,4194304,South Korea,,,,,,,
unmatched_ais,440146310,Sungyoung 21,,South Korea,,,,,,,
unmatched_ais,440191770,Sungyoungho 215,4194304,South Korea,,,,,,,
unmatched_ais,440146290,Sungyoungho 22,,South Korea,,,,,,,
unmatched_ais,440130980,Sunkyeong 33,4194304,South Korea,,,,,,,
unmatched_ais,440405330,Sunyang 132,,South Korea,,,,,,,
unmatched_ais,440412860,Susung 500,,South Korea,,,,,,,
unmatched_ais,440028570,Tae 1,4194304,South Korea,,,,,,,
unmatched_ais,440124990,Taegwang,,South Korea,,,,,,,
unmatched_ais,440047270,Taejin 2017,,South Korea,,,,,,,
unmatched_ais,440125080,Taemin 2017,,South Korea,,,,,,,
unmatched_ais,440500400,Taepyoung 866,,South Korea,,,,,,,
unmatched_ais,440219410,Taepyung 868,,South Korea,,,,,,,
unmatched_ais,440059550,Taeseong,,South Korea,,,,,,,
unmatched_ais,440000760,Taeseongho 98,,South Korea,,,,,,,
unmatched_ais,440413610,Taesungho 888,4194304,South Korea,,,,,,,
unmatched_ais,440600526,Taeyang 1004,4194304,South Korea,,,,,,,
unmatched_ais,440112170,Taeyang 310,,South Korea,,,,,,,
unmatched_ais,440700390,Taeyang 313,,South Korea,,,,,,,
unmatched_ais,440405710,Taeyangho,,South Korea,,,,,,,
unmatched_ais,440143950,Taeyangho 803,4194304,South Korea,,,,,,,
unmatched_ais,440700290,Taeyanho 308,,South Korea,,,,,,,
unmatched_ais,440401740,Taibong,,South Korea,,,,,,,
unmatched_ais,440506180,Teayungho 13,,South Korea,,,,,,,
unmatched_ais,440123123,Testais,,South Korea,,,,,,,
unmatched_ais,440131380,Tongil92,,South Korea,,,,,,,
unmatched_ais,440501100,Tongyeong 1,4194304,South Korea,,,,,,,
unmatched_ais,440123760,Tongyoung 88,4194304,South Korea,,,,,,,
unmatched_ais,440120950,Tongyoung 98,4194304,South Korea,,,,,,,
unmatched_ais,440315530,Trol 307Daehyun,4194304,South Korea,,,,,,,
unmatched_ais,440500630,Ungjin,,South Korea,,,,,,,
unmatched_ais,440156120,Unhwa 305,4194304,South Korea,,,,,,,
unmatched_ais,440600402,Wangsung 2013,,South Korea,,,,,,,
unmatched_ais,440704510,Wannabe,,South Korea,,,,,,,
unmatched_ais,440173530,Wondaeseung,4194304,South Korea,,,,,,,
unmatched_ais,440131080,Wonjeong 72,,South Korea,,,,,,,
unmatched_ais,440106870,Wonjin,,South Korea,,,,,,,
unmatched_ais,440404710,Wonjin 2,,South Korea,,,,,,,
unmatched_ais,440104490,Wonjin 590,,South Korea,,,,,,,
unmatched_ais,440123850,Wonjung 88,,South Korea,,,,,,,
unmatched_ais,440098120,Wonkwang 707,4194304,South Korea,,,,,,,
unmatched_ais,440191890,Wonkwangho 601,,South Korea,,,,,,,
unmatched_ais,440039790,Wookyungho,4194304,South Korea,,,,,,,
unmatched_ais,440444444,Woongcheon 111,1234567,South Korea,,,,,,,
unmatched_ais,440115400,Woongjin 566,4194304,South Korea,,,,,,,
unmatched_ais,440125460,Woonhwa 303,4194304,South Korea,,,,,,,
unmatched_ais,440178160,Woonhwa 308,4194304,South Korea,,,,,,,
unmatched_ais,440068040,Woorimho 388,4194304,South Korea,,,,,,,
unmatched_ais,440600387,Woosung 11,,South Korea,,,,,,,
unmatched_ais,440113360,Wooyang 106,,South Korea,,,,,,,
unmatched_ais,440147710,Wooyang 11,4194304,South Korea,,,,,,,
unmatched_ais,440146210,Yangchang 236,,South Korea,,,,,,,
unmatched_ais,440117770,Yangchang 237,4194304,South Korea,,,,,,,
unmatched_ais,440142360,Yangji,,South Korea,,,,,,,
unmatched_ais,440404660,Yegunho 3,,South Korea,,,,,,,
unmatched_ais,440084580,Yeonchang 111,,South Korea,,,,,,,
unmatched_ais,440177280,Yeonchang 112,,South Korea,,,,,,,
unmatched_ais,440050020,Yeonchang 201,,South Korea,,,,,,,
unmatched_ais,440118410,Yeonchang 302,,South Korea,,,,,,,
unmatched_ais,440107440,Yeonchang 303,,South Korea,,,,,,,
unmatched_ais,440161210,Yeonchangho 113,,South Korea,,,,,,,
unmatched_ais,440013830,Yeongchangho 108,,South Korea,,,,,,,
unmatched_ais,440043980,Yeongjin 106,4194304,South Korea,,,,,,,
unmatched_ais,440130620,Yeonjung 23,,South Korea,,,,,,,
unmatched_ais,440093170,Yeonseoho 16,,South Korea,,,,,,,
unmatched_ais,440100110,Yongdeuk701,,South Korea,,,,,,,
unmatched_ais,440148290,Yongdeukho 53,,South Korea,,,,,,,
unmatched_ais,440130940,Yongduk702,,South Korea,,,,,,,
unmatched_ais,440130950,Yongduk703,,South Korea,,,,,,,
unmatched_ais,440125680,Yongjinho 107,,South Korea,,,,,,,
unmatched_ais,440700640,Yongkyung 388,,South Korea,,,,,,,
unmatched_ais,440600370,Yongseong,,South Korea,,,,,,,
unmatched_ais,440313620,Yongseonho 302,,South Korea,,,,,,,
unmatched_ais,440124610,Yongseung 2008,,South Korea,,,,,,,
unmatched_ais,440313580,Yongsun 301,,South Korea,,,,,,,
unmatched_ais,440401970,Yooil 507,,South Korea,,,,,,,
unmatched_ais,440012620,Yoonkyung 201,,South Korea,,,,,,,
unmatched_ais,440139350,Yoonseongho,,South Korea,,,,,,,
unmatched_ais,440703910,Yoosun 2017,4194304,South Korea,,,,,,,
unmatched_ais,440040970,Youngji2016,4194304,South Korea,,,,,,,
unmatched_ais,440051440,Youngjin 607,4194304,South Korea,,,,,,,
unmatched_ais,440316060,Youngjin 707,,South Korea,,,,,,,
unmatched_ais,440408960,Youngshin 99,,South Korea,,,,,,,
unmatched_ais,440401520,Youngvi,,South Korea,,,,,,,
unmatched_ais,440409660,Yousungho 101,,South Korea,,,,,,,
unmatched_ais,440702350,Yousungho 2009,4194304,South Korea,,,,,,,
unmatched_ais,440334270,Yugyeongho 701,4194304,South Korea,,,,,,,
unmatched_ais,440326510,Yugyung 703,,South Korea,,,,,,,
unmatched_ais,440070770,Yuhanho 101,4194304,South Korea,,,,,,,
unmatched_ais,440015700,Yuil 7,,South Korea,,,,,,,
unmatched_ais,440412760,Yujeong,,South Korea,,,,,,,
unmatched_ais,440142630,Yujin 6,4194304,South Korea,,,,,,,
unmatched_ais,440142640,Yujin 7,4194304,South Korea,,,,,,,
unmatched_ais,440404250,Yungbi11,,South Korea,,,,,,,
unmatched_ais,440129890,Yungil 308,4194304,South Korea,,,,,,,
unmatched_ais,440320380,Yungsun 102,,South Korea,,,,,,,
unmatched_ais,440700570,Yungyoungho,4194304,South Korea,,,,,,,
unmatched_ais,440101860,Yunjung,4194304,South Korea,,,,,,,
unmatched_ais,440012720,Yunkyeng 202,,South Korea,,,,,,,
unmatched_ais,440315930,Yuno 31,4194304,South Korea,,,,,,,
unmatched_ais,440405320,Yuseongho,4194304,South Korea,,,,,,,
unmatched_ais,440125520,Yusin 2022,,South Korea,,,,,,,
unmatched_ais,440132730,Yusung,,South Korea,,,,,,,
unmatched_ais,440169510,Yusung 225,,South Korea,,,,,,,
unmatched_reg,,Cmpark,,South Korea,,,,,,,
unmatched_reg,,Deukmyeong 28,,South Korea,,,,,,,
unmatched_reg,,Geumseong 125,,South Korea,,,,,,,
unmatched_reg,,Geumseong 135,,South Korea,,,,,,,
unmatched_reg,,Geumseong 205,,South Korea,,,,,,,
unmatched_reg,,Geumyeong 31,,South Korea,,,,,,,
unmatched_reg,,Gyeonghaeho 900,,South Korea,,,,,,,
unmatched_reg,,Hanchang 301,,South Korea,,,,,,,
unmatched_reg,,N021Haein,,South Korea,,,,,,,
unmatched_reg,,Shinchomaru,,South Korea,,,,,,,
